9.841	788.013468541808	0
10.974	879.4618151399723	0
10.16	994.4731335148497	0
10.38	684.3433185292615	0
10.802	1067.8530433523356	0
9.788	1285.1250649855128	0
9.803	881.929675808631	0
10.713	1195.2516687002515	0
9.752	1467.0847471189272	0
10.054	947.2616899689328	0
9.912	745.5468485599401	0
9.575	652.6649303905797	0
10.31	1021.4435550236258	0
10.217	759.6875446835697	0
9.45	1252.6715975707577	0
9.87	1298.5628615384117	0
9.605	1162.1724838355358	0
9.641	1295.3785705199298	0
10.058	1159.511926666321	0
9.895	930.7676916555404	0
10.839	754.697299502269	0
10.102	944.8968002108309	0
10.442	1277.0134506216746	0
10.499	654.6235931538386	0
10.73	917.0197182700731	0
9.79	942.9595180038756	0
10.773	926.9025417364032	0
10.896	1331.0680655695508	0
10.792	852.3813947108538	0
11.025	876.6951248264538	0
11.01	1109.62260301621	0
9.246	812.3019758084288	0
9.61	1085.644164327684	0
10.002	1466.9215562012264	0
9.595	1056.0543289800664	0
10.282	984.781067671347	0
9.985	902.9179202618227	0
9.466	680.1200647454818	0
10.152	1339.0101844101316	0
10.774	1124.2343387845249	0
10.422	1416.2834028794155	0
9.361	1143.34519205374	0
10.116	673.5822743969653	0
10.274	722.1475399120889	0
9.623	676.4073894900391	0
9.404	1003.4851647087787	0
9.991	842.8736966785814	0
9.692	1452.582798865686	0
10.541	1313.4007880853433	0
10.384	714.1699697188653	0
9.772	1253.7813872408558	0
10.366	1192.0017456206058	0
10.204	935.1680789226468	0
9.739	679.1128535556027	0
11.07	1319.322703352082	0
10.793	840.8867495458333	0
9.644	681.0470437479543	0
11.304	644.989136115026	0
10.86	908.8618824859907	0
9.837	794.8670971175502	0
10.725	1387.4658295945321	0
10.842	1297.3444813623146	0
10.341	1050.5188864914855	0
10.653	845.3524253403732	0
11.081	1343.9511503961276	0
10.352	1275.798860859488	0
10.072	880.2710788318886	0
10.606	1193.4184675346833	0
10.252	935.0756698848929	0
10.279	937.1172475013418	0
10.124	637.2092675204412	0
10.427	641.3288987538177	0
10.041	984.1893712079426	0
10.784	924.8946443302966	0
10.006	1267.853722376006	0
10.251	1212.8341496665093	0
10.386	1257.9238816256607	0
10.795	803.3214363790686	0
10.747	1094.6693489825634	0
10.499	1378.882046214403	0
9.786	800.4440912436881	0
10.299	752.1392984181496	0
9.645	689.1439057858342	0
9.983	933.8575222637012	0
10.308	1264.7418739836603	0
9.396	604.1083830328367	0
9.765	919.0554508629027	0
10.677	1296.4689576864464	0
9.521	912.757171142913	0
10.936	950.7365372459249	0
10.359	1168.7697651506678	0
10.323	801.7223263374673	0
11.66	731.2303517419167	0
10.281	748.7234986828275	0
10.126	1032.556587579166	0
10.812	912.7793730606472	0
10.411	1406.0659279579068	0
9.875	680.5442270991268	0
10.23	1214.925230540387	0
9.984	1221.8431637614735	0
10.082	1272.7106999029047	0
10.351	1065.5166784688563	0
10.135	1059.898350455593	0
10.628	1426.6673754070139	0
10.189	1099.6274099108155	0
10.011	1249.2477053939967	0
9.158	625.7638731517247	0
9.55	1284.9600532134714	0
10.306	714.7274781850037	0
9.592	1418.3849134276559	0
9.055	357.77816731942033	0
10.129	814.3287323154186	0
9.993	1423.5450154066916	0
9.706	1443.203803053429	0
10.677	1133.5779089192529	0
10.335	1054.5124021791476	0
10.283	1394.3351119545105	0
10.573	788.2671792115664	0
10.138	1344.2512535401363	0
10.303	1091.6681921333648	0
10.374	784.774564075193	0
9.524	1103.1886727517156	0
9.627	1233.6357297970096	0
10.295	1269.1173198678373	0
10.382	884.5222147144959	0
9.125	536.944426068436	0
10.227	1393.1642646804198	0
10.268	1347.5231286474811	0
9.512	993.6672438448179	0
10.177	1418.93244442794	0
10.435	1308.3959377396925	0
9.399	656.4408551762114	0
10.16	834.0447548311504	0
10.57	1205.7172364142277	0
9.899	1429.1851970295832	0
10.483	1375.7139216596124	0
10.942	1432.4389823367887	0
10.297	1235.805636203157	0
10.468	734.9974043312017	0
10.304	810.6313575321559	0
9.887	781.3566999684774	0
10.098	727.4498012408719	0
9.459	1357.7024660402888	0
10.258	1469.6923944498635	0
10.245	761.5872731752886	0
9.743	979.444929781763	0
10.339	732.8489689552396	0
10.244	1024.1704924212634	0
9.974	1400.148413000584	0
10.642	1327.7171362167437	0
10.781	731.9619137977677	0
11.225	918.6273741417788	0
11.009	648.4204850868495	0
10.701	1040.5375629322493	0
10.635	1394.320474918512	0
10.752	1345.0745160622037	0
10.62	853.5725251641111	0
9.773	769.9640251983817	0
10.301	1367.0241036421812	0
9.295	412.2688564714036	0
10.169	1358.580086823902	0
9.774	749.6037282581998	0
10.215	626.457514279364	0
10.297	931.4991697363185	0
9.669	715.0731612555929	0
10.342	1348.0272228128438	0
10.271	835.4699758257497	0
10.011	721.3112665107121	0
10.303	822.7035832885404	0
10.769	1147.4125899385033	0
10.048	1241.8284497338905	0
9.813	858.0332296475921	0
10.244	626.0037034578972	0
9.684	1239.122806899911	0
10.784	649.6098629259628	0
10.65	875.4941668201957	0
11.212	1107.6673286886962	0
11.005	1182.4234678454154	0
10.383	1305.1229166838916	0
10.564	947.1616696202544	0
10.671	1391.9748193835208	0
10.744	1036.6933397581145	0
10.314	1085.711644880799	0
10.346	1144.9570481980527	0
10.199	1167.2104991579267	0
10.143	919.4835443356437	0
10.456	930.8812673903653	0
9.926	1465.901345816102	0
9.581	629.8597194416535	0
10.575	1215.386440884737	0
10.512	1078.1367791373875	0
9.755	1125.4450460796247	0
10.731	1349.0145642932148	0
10.818	1175.8774633999692	0
9.317	1274.9330981747185	0
9.909	1372.0896495545078	0
10.276	1310.583645994129	0
8.837	746.8715231828425	0
9.463	1218.2363249549567	0
9.917	1077.0478253072176	0
10.127	638.8412554426342	0
10.136	1153.3216678062445	0
10.685	731.3696671858494	0
10.738	672.6312713991883	0
11.119	1191.6804386978772	0
10.828	747.2611522373026	0
9.67	1387.0552217107243	0
10.732	912.3980789056477	0
9.769	782.0253760717535	0
9.74	606.4096848682765	0
10.418	1462.88139820842	0
10.173	1401.5697575504628	0
9.948	1093.0938385360987	0
10.215	837.6385815273653	0
11.003	1303.022146556078	0
10.255	1135.1769348222851	0
10.452	1275.8686463987392	0
10.12	636.6918363230767	0
9.875	1187.8942329095753	0
10.029	1042.7237027839815	0
9.937	1384.6322550248487	0
9.751	1161.0200548977991	0
10.438	1468.1829277692204	0
9.92	1379.0571153184906	0
10.927	1046.2299034816022	0
11.195	644.2313490773362	0
9.714	831.091266809683	0
10.313	883.3107951432439	0
9.535	1350.074240144107	0
8.938	620.6346625915933	0
10.646	975.5368628360831	0
10.446	1376.026574947848	0
9.143	522.0814583439115	0
10.131	963.7059388137903	0
10.689	782.5344872719734	0
9.606	793.5159898520498	0
10.213	635.5725789425567	0
9.972	1156.3595054737536	0
9.573	727.6439517813737	0
9.693	741.2131177553048	0
10.147	1338.5058949716308	0
10.299	1157.5779090585133	0
11.084	1146.9236023965786	0
10.332	931.2911466937394	0
10.62	652.695570129416	0
11.064	1463.6963509005232	0
9.73	1059.4282202308661	0
9.952	1268.7797971057428	0
10.183	840.6556174601347	0
9.513	1434.176596500136	0
9.833	1379.929987439288	0
11.203	1466.6564870278717	0
10.457	1143.3920957971172	0
10.389	1063.9981761133897	0
10.297	832.2799873716972	0
10.485	741.7516641858264	0
10.647	1473.0312728191393	0
11.971	967.9885019631613	0
10.427	628.032265556359	0
8.983	784.4477013559889	0
11.663	796.0592159380212	0
10.207	1026.8090240794309	0
8.766	798.7899203836489	0
10.485	797.5830921265703	0
10.751	1448.4310498627042	0
9.033	861.7779362902745	0
9.405	910.258100435187	0
11.946	1423.9644406139635	0
10.048	903.859973468989	0
9.403	1288.5384212784948	0
10.738	1460.2097319595189	0
10.046	1389.9241875197795	0
9.017	648.6480166405886	0
10.47	1264.2919733335839	0
10.064	1319.4508650921907	0
10.214	1175.9859031832939	0
10.255	1350.8656286964558	0
10.12	927.8458442882868	0
10.529	1146.265799661284	0
9.929	1343.9210141283882	0
9.336	1283.2985185018965	0
9.678	1471.4274483212564	0
9.96	1399.5738258418496	0
9.808	872.2921950487892	0
10.416	1288.2050254145333	0
10.612	1099.6464279438499	0
9.534	745.1568412490105	0
9.841	1129.6415374918938	0
10.974	856.5503787680907	0
10.16	692.7929526471712	0
10.38	884.6739682628115	0
10.802	1029.4136470658607	0
9.788	1380.0826403660358	0
9.803	619.6494749922417	0
10.713	1051.1879123461945	0
9.752	923.3018386574158	0
10.054	1345.4353809481531	0
9.912	1083.4882882820855	0
9.575	699.4058624799222	0
10.31	1102.7588161835913	0
10.217	1142.3169659843038	0
9.45	1227.7493305975772	0
9.87	813.6845891168052	0
9.605	1413.9628945047511	0
9.641	677.277600810242	0
10.058	1210.8012327973227	0
9.895	831.5234447116397	0
10.839	936.5875914662915	0
10.102	881.2669294934601	0
10.442	1163.233718159409	0
10.499	1239.7061855283478	0
10.73	1405.7767232366218	0
9.79	1368.0799471058824	0
10.773	1335.245819622881	0
10.896	1354.8788091058568	0
10.792	1316.168304118085	0
11.025	1064.7512704124072	0
11.01	700.6940475692437	0
9.246	724.9701570542686	0
9.61	1125.0427218625005	0
10.002	1205.3468330416213	0
9.595	1078.174099990139	0
10.282	1347.2318590168006	0
9.985	1158.9766347279042	0
9.466	1023.6852722924011	0
10.152	638.3179956099524	0
10.774	1116.2955711876002	0
10.422	750.1178365495676	0
9.361	1034.6149857166388	0
10.116	1335.3017937359668	0
10.274	1415.4184786346568	0
9.623	670.5830120557426	0
9.404	1346.6860104884113	0
9.991	1204.823711728597	0
9.692	943.4942806850372	0
10.541	1320.4356393263558	0
10.384	617.953027332444	0
9.772	1028.6432857537648	0
10.366	1487.6432936821109	0
10.204	648.5179925152935	0
9.739	968.1056531490534	0
11.07	1382.333610435942	0
10.793	964.0546680505736	0
9.644	1329.8495592791346	0
11.304	1266.4325276262934	0
10.86	1404.5522488275888	0
9.837	680.8697386279946	0
10.725	817.5660929354666	0
10.842	1463.423771178288	0
10.341	1440.2954519929922	0
10.653	1244.7576122568657	0
11.081	714.2433183583026	0
10.352	605.0727328324367	0
10.072	990.6647720552517	0
10.606	819.7585562773755	0
10.252	910.9051195137619	0
10.279	1264.646479574269	0
10.124	1170.370614629839	0
10.427	1396.8224131504298	0
10.041	1439.3512770642842	0
10.784	784.3540798104618	0
10.006	842.5026331935051	0
10.251	1260.5508091493662	0
10.386	1432.807840666489	0
10.795	1130.6116148721997	0
10.747	728.5873619180207	0
10.499	1073.1971424324172	0
9.786	1345.0603275405454	0
10.299	1206.6244644939493	0
9.645	1384.990077549939	0
9.983	1165.0958627561256	0
10.308	1461.702450550532	0
9.396	614.7302071233541	0
9.765	1310.070572730969	0
10.677	987.2545539241341	0
9.521	698.0095493846824	0
10.936	1431.2446413267407	0
10.359	1405.406443479308	0
10.323	1149.955814511511	0
11.66	1278.6265345778825	0
10.281	831.2826081527596	0
10.126	936.7761962995173	0
10.812	1186.9920048772196	0
10.411	1260.137504204814	0
9.875	1018.1199422356102	0
10.23	1243.6901498025268	0
9.984	842.1229842315994	0
10.082	1157.9020772292588	0
10.351	864.8284483101671	0
10.135	907.2129540572658	0
10.628	718.3040791695654	0
10.189	1456.40384545898	0
10.011	1000.4219447599103	0
9.158	528.3527087123359	0
9.55	1298.61332646671	0
10.306	1208.2695769032193	0
9.592	1226.6867162277038	0
9.055	370.6832819517461	0
10.129	1121.0199460682638	0
9.993	1393.381695597844	0
9.706	755.8729896915826	0
10.677	1112.0808886613922	0
10.335	1086.8272577096268	0
10.283	839.3395725343751	0
10.573	1431.2285384114343	0
10.138	634.0670670181062	0
10.303	1210.6023740565274	0
10.374	723.4774686606872	0
9.524	1463.9097090139344	0
9.627	1208.882901560849	0
10.295	677.1342837402636	0
10.382	845.1893686631851	0
9.125	702.298513491045	0
10.227	1020.5707371966541	0
10.268	1305.3027229756817	0
9.512	1102.2325863990463	0
10.177	938.3407603046287	0
10.435	812.3044748475148	0
9.399	877.2556121780246	0
10.16	771.2387142598428	0
10.57	1124.7644367096555	0
9.899	1256.6597131673172	0
10.483	1259.0997212128805	0
10.942	1491.6183617814884	0
10.297	634.3074189079491	0
10.468	1426.4007880941738	0
10.304	1098.142377204435	0
9.887	777.0583895262156	0
10.098	1065.6549461604473	0
9.459	1159.498968684367	0
10.258	1359.2742784331156	0
10.245	1302.3639024688182	0
9.743	1479.3918904355487	0
10.339	1366.6619009835968	0
10.244	1272.218383388412	0
9.974	1201.5914179802999	0
10.642	900.8706864114313	0
10.781	642.5503012781096	0
